17T/211C/17S/11W|yut23|https://cdn.discordapp.com/attachments/993498489717805076/1022019149003767888/20th_Century_Food_Court_-_CAFE_TRISTE_17_211_2022-09-21-01-37-27.gif|TCS,TSW,STC,SWC
18T/186C/18S/11W|notgreat/vpumeyyv|https://cdn.discordapp.com/attachments/993498489717805076/1021354809334431754/20th_Century_Food_Court_-_CAFE_TRISTE_18_186_2022-09-19-12-38-14.gif|
19T/185C/19S/9W|vpumeyyv|https://cdn.discordapp.com/attachments/993498489717805076/1021370547625545728/20th_Century_Food_Court_-_CAFE_TRISTE_19_185_2022-09-19-13-40-13.gif|
20T/208C/20S/8W|vpumeyyv|https://cdn.discordapp.com/attachments/993498489717805076/1021554111805653003/20th_Century_Food_Court_-_CAFE_TRISTE_20_208_2022-09-20-01-50-49.gif|WTC,WCT
33T/153C/33S/13W|Tom3877|https://cdn.discordapp.com/attachments/993498489717805076/1021728372612681798/20th_Century_Food_Court_-_CAFE_TRISTE_33_153_2022-09-20-13-22-45.gif|CTS,CWT
